,MOF,Ar_273_0.01,Ar_273_0.05,Ar_273_0.1,Ar_273_0.5,Ar_273_1,Ar_273_5,Ar_273_15,Ar_293_0.01,Ar_293_0.05,Ar_293_0.1,Ar_293_0.5,Ar_293_1,Ar_293_5,Ar_293_15,Ar_313_0.01,Ar_313_0.05,Ar_313_0.1,Ar_313_0.5,Ar_313_1,Ar_313_5,Ar_313_15
4517,KOMHOL_clean,0.018113481,0.088393789,0.169948762,0.606204794,0.947435852,1.890951894,2.5979884,0.009812556,0.047080288,0.092410041,0.377320801,0.626638784,1.49273782,2.188485842,0.005655576,0.028541982,0.054323938,0.240078775,0.423459313,1.159104829,1.834206955
4518,KOMHUR_clean,0.020100964,0.096553817,0.185641735,0.637798986,0.967113543,1.886976294,2.580632398,0.010384286,0.051107297,0.100138084,0.394879432,0.654358254,1.483889011,2.182251943,0.006004105,0.029161311,0.056681355,0.258252827,0.440560875,1.167993268,1.837668278
4519,KOMJAZ_clean,0.020990151,0.098332286,0.191309209,0.664625651,1.008306003,1.969893344,2.677781231,0.010892151,0.053193369,0.104398801,0.404780154,0.674481549,1.55475526,2.267873649,0.006187165,0.030906731,0.060045456,0.268457941,0.448533551,1.214424188,1.892184302
4520,KOMJED_clean,,,,,,,,0.002079062,0.010318187,0.020496683,0.091528762,0.160016145,0.44290238,0.639371946,,,,,,,
4521,KOMJIH_clean,,,,,,,,0.00225801,0.011051983,0.02145936,0.095245572,0.169602449,0.451479641,0.637109408,,,,,,,
4522,KOMJON_clean,,,,,,,,0.002240694,0.010927501,0.021817147,0.098028485,0.167869998,0.452771611,0.633448877,,,,,,,
4523,KOMVIT_clean,0.002859059,0.014568576,0.028758331,0.142623151,0.277782969,1.19264253,2.728178102,0.001935567,0.009928495,0.019129503,0.095575897,0.187278777,0.834638121,2.049186287,0.00147005,0.006622765,0.013905168,0.066725207,0.134549182,0.617389093,1.555711073
4524,KONCIA_clean,0.005886833,0.029628834,0.057683434,0.275400209,0.526438067,1.724072593,2.619832943,0.003454751,0.016985643,0.034020602,0.17030417,0.322532543,1.227860295,2.214995046,0.002150459,0.010461587,0.021367023,0.102971555,0.207774309,0.851855683,1.772902422
4525,KONFEA_clean,,,,,,,,0.004125566,0.020487047,0.04134835,0.193144346,0.355889968,1.127309605,1.822366047,,,,,,,
4526,KONFIE_clean,,,,,,,,0.003840688,0.019194372,0.037753395,0.179161421,0.315180488,1.043940344,1.70208441,,,,,,,
4527,KONSAJ_clean,0.001446376,0.007097985,0.014178844,0.069404248,0.138054948,0.652065677,1.806153039,0.001040799,0.005239804,0.010748177,0.052013486,0.103910203,0.484667509,1.386249388,0.000819717,0.004058104,0.008246211,0.04044092,0.081109929,0.378892109,1.100900739
4528,KONYOB_clean,0.001758386,0.009068134,0.018030284,0.086196254,0.16780625,0.652046572,1.299797543,0.001095178,0.00574085,0.011253672,0.055457416,0.110434688,0.465116459,1.010495625,0.000799704,0.003809034,0.007764199,0.038241287,0.07551747,0.334534987,0.759320982
4529,KOPXOE_clean,,,,,,,,0.000412308,0.002188808,0.004026312,0.020909897,0.041764048,0.175083573,0.404791621,,,,,,,
4530,KOQLUZ_clean,0.000740939,0.003755827,0.00747958,0.036768055,0.071926867,0.280101935,0.635373861,0.000483888,0.002422229,0.00466364,0.023285196,0.045703949,0.202932711,0.488268633,0.000380231,0.001777975,0.003666579,0.018010769,0.03556461,0.163551372,0.378347019
4531,KORMOV_clean,,,,,,,,0.003449033,0.01790348,0.035194514,0.156870237,0.276789209,0.788782114,1.247075736,,,,,,,
4532,KORNAI_clean,0.003792346,0.018501104,0.037718518,0.180234987,0.354128579,1.285015857,2.411084988,0.002316786,0.012079686,0.024551683,0.11712162,0.228778202,0.913717271,1.910770517,0.001676596,0.008258062,0.016504413,0.08317592,0.159862108,0.676883938,1.505512575
4533,KOSJAF_clean,0.003255355,0.016818148,0.034282737,0.166448735,0.33049157,1.507596475,3.771544896,0.002475352,0.0118995,0.023957494,0.119570207,0.235258207,1.079084477,2.878200892,0.001779048,0.009018118,0.017863495,0.088095825,0.1738926,0.823106242,2.218742075
4534,KOSJEJ_clean,0.00354563,0.017202807,0.034156298,0.170270394,0.337565023,1.539337972,3.846008483,0.002359599,0.012668818,0.024297632,0.122059806,0.242454537,1.107558154,2.931435216,0.001786171,0.009117844,0.018075413,0.090382409,0.182807429,0.825809541,2.265722127
4535,KOSJIN_clean,0.003250013,0.016827052,0.033646981,0.167358739,0.330744448,1.502635085,3.783654534,0.002391654,0.012120323,0.023918315,0.118843629,0.235603687,1.097695922,2.87845555,0.001734527,0.008998528,0.017583905,0.08950268,0.178175493,0.817867125,2.253997148
4536,KOSJOT_clean,0.003410287,0.017256232,0.033741365,0.167203807,0.33272473,1.504976875,3.838651878,0.002420147,0.01209361,0.024108864,0.118608559,0.237626709,1.09721866,2.907075255,0.001780829,0.00923716,0.017906235,0.08898624,0.176955626,0.821271989,2.251897551
4537,KOSJUZ_clean,0.003424534,0.016527873,0.033978216,0.167063121,0.330949243,1.532043696,3.819983447,0.002382749,0.012198679,0.023668999,0.120663636,0.239726307,1.093655221,2.907716353,0.00184672,0.009075104,0.017979249,0.089208843,0.177708916,0.816070269,2.254308793
4538,KOSKAG_clean,0.003476178,0.017104862,0.033915887,0.170345189,0.333754049,1.540988801,3.844667519,0.002466448,0.011981418,0.024229961,0.121390214,0.239281099,1.106860069,2.928915342,0.001800418,0.008975378,0.017897331,0.090166929,0.178431933,0.828057029,2.286374402
4539,KOSKEK_clean,0.003317684,0.017238424,0.033226706,0.167891207,0.33300432,1.518443354,3.85044809,0.002466448,0.012041966,0.024041193,0.119002123,0.238602604,1.09678948,2.921501751,0.001903706,0.008987844,0.018355004,0.089837476,0.176704529,0.830838684,2.261578138
4540,KOSKIO01_clean,0.003030971,0.015760336,0.031232177,0.156632806,0.311301358,1.416288025,3.607478894,0.002293708,0.011420457,0.022258583,0.112343603,0.222384593,1.021205751,2.741493767,0.001711377,0.008596061,0.017042533,0.083625945,0.165909144,0.778906069,2.128956234
4541,KOSKIO_clean,0.003331931,0.016399653,0.033399446,0.1659875,0.330637598,1.497522325,3.768517487,0.002486037,0.012168405,0.023914754,0.119105411,0.235101494,1.089033969,2.861925895,0.001787952,0.008706473,0.017404041,0.088033496,0.175021645,0.824000301,2.22339182
4542,KOSKUA_clean,0.003424534,0.017396918,0.034348628,0.17026149,0.342496138,1.566752055,4.049405877,0.002407681,0.012301967,0.024598592,0.121692955,0.246019757,1.130623452,3.068897412,0.00176124,0.009406338,0.018435141,0.090790219,0.182577703,0.857618707,2.364885813
4543,KOSLAH_clean,0.003344397,0.016762943,0.033522323,0.165045442,0.333686377,1.530490814,3.96970309,0.00238453,0.012068679,0.02384174,0.117573898,0.236173553,1.101031415,2.995489857,0.001798637,0.008866747,0.017569658,0.089687886,0.17805974,0.832272252,2.310038059
4544,KOSLEL_clean,,,,,,,,0.002427441,0.012089048,0.024647175,0.12173411,0.240824966,1.103663379,2.926480646,,,,,,,
4545,KOSLIP_clean,0.003411972,0.017075912,0.034285593,0.168941665,0.338336357,1.508218431,3.821305631,0.002402471,0.012203197,0.024401043,0.118778732,0.238911194,1.077708846,2.913797669,0.001865616,0.008771604,0.017907057,0.089062637,0.177235272,0.82278653,2.248869707
4546,KOSLOV_clean,0.003394136,0.017450462,0.035266557,0.17220025,0.348627564,1.563648267,3.913926502,0.002534455,0.012483217,0.024836234,0.123118161,0.247425964,1.129362862,2.974608541,0.001913772,0.008998118,0.018165675,0.092900883,0.183434966,0.849604227,2.307854202
4547,KOSLUB_clean,0.003547524,0.017172225,0.034421144,0.169713951,0.337344691,1.530659328,3.837466573,0.002404255,0.012522456,0.024402826,0.121450522,0.240387991,1.094231853,2.922394484,0.00169796,0.009105132,0.01837792,0.09045739,0.178241206,0.842568038,2.27115365
4548,KOSMAI_clean,0.003356863,0.016209105,0.033549036,0.165953665,0.326486486,1.471867701,3.723247031,0.002373845,0.011799774,0.023352012,0.116202659,0.23275258,1.06907978,2.831511115,0.001814665,0.008537294,0.017822536,0.087892811,0.173483009,0.814608208,2.200412001
4549,KOTSIX_clean,0.002781795,0.013338077,0.027028976,0.130987256,0.258270771,0.986438017,1.986217658,0.001796022,0.008698207,0.017726187,0.086593789,0.168577847,0.709228323,1.550880022,0.001196757,0.006090163,0.012054444,0.059050644,0.118005546,0.518311013,1.213924675
4550,KOVGOT01_clean,0.00135871,0.00695906,0.013798316,0.068472195,0.137598815,0.664637696,1.906824215,0.001086553,0.00528872,0.010693782,0.052660749,0.105995312,0.503302353,1.481718326,0.000881569,0.004352442,0.008409182,0.041570846,0.08373656,0.402327036,1.177290406
4551,KOVGOT_clean,0.001412726,0.00691751,0.013702749,0.069379387,0.135368231,0.663197962,1.919372405,0.001078242,0.005390519,0.010598908,0.052567952,0.106644889,0.506184591,1.486863004,0.000859408,0.004198705,0.008443115,0.042359618,0.084558573,0.402625509,1.182759179
4552,KOVJAI01_clean,0.004566333,0.022496908,0.044859512,0.21925214,0.414396728,1.727699469,3.444360954,0.002944665,0.014542916,0.029260228,0.14130984,0.281044114,1.201109587,2.672824662,0.001934377,0.009771111,0.019684544,0.096816083,0.191444214,0.855750456,2.054745704
4553,KOVJAI_clean,0.004585042,0.022436103,0.044559499,0.217997301,0.426231175,1.676882116,3.332987873,0.00288787,0.014133323,0.028598062,0.141841043,0.272363132,1.162400306,2.575697825,0.001912327,0.009611082,0.019652471,0.095899676,0.185976842,0.821826787,1.993099174
4554,KOXFUA_clean,0.005999364,0.030653671,0.059298035,0.290450011,0.550128036,1.995574312,3.637620392,0.003647355,0.018004225,0.035877895,0.176203141,0.343196099,1.375226164,2.82679383,0.002345892,0.011613186,0.023440563,0.116666318,0.225962455,0.955049426,2.180167592
4555,KOXGAH_clean,0.006096523,0.030995042,0.06050325,0.281418777,0.526847962,1.795498462,2.956979431,0.003811858,0.019008842,0.037443275,0.182949744,0.338479189,1.318476346,2.446382835,0.002497275,0.012393404,0.024746448,0.119613359,0.235608731,0.962658889,1.989527028
4556,KOXGIP_clean,0.004557272,0.022780325,0.046452191,0.228679704,0.441465528,1.769188529,3.601472874,0.003077403,0.015275385,0.030597534,0.151331301,0.297682942,1.257250442,2.787534429,0.002053111,0.01080259,0.021078702,0.104663381,0.204897715,0.90959892,2.181632965
4557,KOZNEU_clean,0.014406311,0.071486075,0.1418233,0.635146176,1.162461154,3.634478868,5.848055238,0.008694219,0.042863861,0.086536935,0.410475695,0.756057373,2.693185349,4.822540721,0.005586016,0.028683971,0.05671311,0.270435454,0.516621527,2.001112231,3.939601534
4558,KOZNIY_clean,0.004647919,0.023103836,0.045775709,0.225528981,0.441549846,1.809929014,3.968982695,0.003169373,0.015488951,0.030225053,0.14818792,0.297770462,1.292262342,3.079736697,0.002265953,0.010860778,0.021116807,0.10628505,0.211577819,0.953114782,2.375336214
4559,KOZQEX_clean,0.004226792,0.020915662,0.04182464,0.209104267,0.412921425,2.020227633,5.78585672,0.003274511,0.016380354,0.032952277,0.163432646,0.324480691,1.58327193,4.562186287,0.002647453,0.01327068,0.025982244,0.131052842,0.264514788,1.265549652,3.706956303
4560,KOZQIB_clean,0.004685593,0.023232149,0.047037759,0.235895132,0.467069704,2.272421703,6.494337306,0.003678541,0.018553551,0.037100109,0.186039037,0.371602521,1.845613266,5.186986822,0.002867303,0.015658273,0.030519296,0.153736405,0.307018238,1.496431551,4.303948289
4561,KOZSID_clean,0.000661108,0.003277829,0.006545761,0.031026549,0.060819953,0.247951122,0.546991639,0.000399832,0.002317837,0.004311057,0.021375165,0.0417844,0.180405284,0.416171433,0.000318678,0.001603286,0.003089789,0.015359874,0.029676622,0.133203357,0.321799259
4562,KOZSOJ_clean,0.000643954,0.002984883,0.006064775,0.029167925,0.058277788,0.235742397,0.501093459,0.000443378,0.002098127,0.00417778,0.020218556,0.038684714,0.168541629,0.385820507,0.000321977,0.001374999,0.00277375,0.014452005,0.028663847,0.125890263,0.301225077
4563,KPACCE10_clean,,,,,,,,4.21E-05,0.000224311,0.000420582,0.002301732,0.004436505,0.022497326,0.064083987,,,,,,,
4564,KUCDES_clean,,,,,,,,0.002919776,0.014513631,0.028820229,0.143355977,0.273444328,1.11331987,2.581484622,,,,,,,
4565,KUCDIW_clean,0.003718733,0.018116906,0.035977798,0.172200734,0.329599682,1.346079634,3.056661765,0.002451073,0.012440189,0.02441276,0.118224898,0.228660964,0.988508455,2.359805465,0.001641232,0.008686841,0.017427889,0.085381308,0.168623723,0.747036997,1.868229261
4566,KUCDOD_clean,0.008068212,0.039968982,0.079576568,0.379756065,0.702105343,2.417531719,4.113606415,0.004954509,0.024708457,0.048533896,0.237834249,0.455384029,1.74253813,3.326437608,0.003172452,0.015817754,0.032203417,0.159243929,0.3049631,1.240870475,2.642323664
4567,KUCXIP_clean,,,,,,,,0.000815234,0.003923124,0.008029601,0.03958734,0.078691298,0.385872388,1.08535682,,,,,,,
4568,KUDLUR_clean,0.003033424,0.01528018,0.030081455,0.141420062,0.267534346,0.928810217,1.737227405,0.001890024,0.009479984,0.019089028,0.09320207,0.177917164,0.660229502,1.339538433,0.001327923,0.00644336,0.013190701,0.06296808,0.12232997,0.482846655,1.056654547
4569,KUDMAY_clean,0.003139185,0.01557795,0.03018315,0.14624719,0.274522628,0.950257208,1.771001308,0.001924051,0.009654576,0.019498984,0.0940179,0.178790915,0.672147063,1.375640934,0.001305223,0.006576523,0.013074753,0.064429973,0.125234922,0.495248025,1.080859968
4570,KUDWAJ_clean,0.004348096,0.021960561,0.043747246,0.215353566,0.418995482,1.852968653,4.385608649,0.003099356,0.015384918,0.031008154,0.150471378,0.297898116,1.346174838,3.388998404,0.00225065,0.010945627,0.022957607,0.11209601,0.218469945,1.017767091,2.639490391
4571,KUDYUE_clean,,,,,,,,0.006837012,0.034398756,0.069450782,0.333006417,0.627457771,2.219054538,3.603263309,,,,,,,
4572,KUFBEU_clean,0.001783952,0.008885156,0.017707515,0.085796286,0.160795308,0.603397379,1.142690395,0.001238001,0.005669686,0.011653358,0.056477713,0.111763561,0.452857214,0.921340668,0.000815081,0.004021581,0.008111085,0.040577212,0.079597311,0.337487265,0.746676142
4573,KUFTAI_clean,0.010729316,0.052028978,0.102217001,0.493634848,0.913335383,3.284724117,5.86077226,0.006455188,0.032489137,0.065316685,0.31747171,0.606114196,2.359554653,4.732278565,0.004424722,0.022091461,0.043900349,0.216066875,0.418734372,1.736736387,3.796000559
4574,KUFVAK_clean,0.006380075,0.031905152,0.06344723,0.308732568,0.610263367,2.758750903,6.559840388,0.004471547,0.021975551,0.044275957,0.219774615,0.433849919,1.977448421,5.012219405,0.003110018,0.016087535,0.032382881,0.162005176,0.322421902,1.465661734,3.90349794
4575,KUFVEO_clean,,,,,,,,0.006985775,0.034840939,0.069418064,0.33273888,0.614802162,2.233073779,3.913337996,,,,,,,
4576,KUFVIS_clean,,,,,,,,0.005789512,0.028713183,0.056692818,0.269613434,0.504372611,1.826092884,3.236107154,,,,,,,
4577,KUGCOF_clean,,,,,,,,0.004984528,0.024788167,0.050253744,0.228561317,0.411495501,1.249990104,1.905986288,,,,,,,
4578,KUGFAU_clean,0.000876608,0.004623222,0.009031093,0.044859547,0.086654512,0.358688386,0.812406709,0.000627814,0.003133495,0.006396708,0.030898166,0.063195865,0.266703797,0.643702664,0.000481881,0.002342014,0.004695682,0.023466249,0.046139497,0.208203614,0.515524782
4579,KUGQIN_clean,,,,,,,,9.61E-05,0.000540299,0.001026568,0.005292927,0.010741939,0.050319823,0.148027847,,,,,,,
4580,KUGZIW_clean,0.004296653,0.021965606,0.044159689,0.215560379,0.429445255,1.948027608,4.728438134,0.003092913,0.01516416,0.030558914,0.151694489,0.30082918,1.395265625,3.595359314,0.002225543,0.011195414,0.022498721,0.112637459,0.221758899,1.025186412,2.772817868
4581,KUHNEI_clean,0.011519665,0.057579926,0.113111818,0.51947052,0.928651462,2.711659288,4.073766789,0.006827727,0.03440614,0.068339547,0.323031886,0.594884126,2.026963092,3.406901378,0.004350836,0.021783901,0.043269159,0.211936929,0.400690161,1.486632845,2.802464945
4582,KUHNIM_clean,,,,,,,,0.000165095,0.000898281,0.001661205,0.008865911,0.016255196,0.080550996,0.240965945,,,,,,,
4583,KUHVOZ01_clean,,,,,,,,0.002929679,0.015508323,0.030045836,0.143789966,0.273079379,0.997620811,1.933383273,,,,,,,
4584,KUHVOZ_clean,,,,,,,,0.002905312,0.01450904,0.028843959,0.139545888,0.266032654,0.963648204,1.887501404,,,,,,,
4585,KUHZET_clean,0.042136415,0.200120341,0.364773433,1.132825624,1.552526178,2.370617336,2.889173289,0.02196118,0.105946883,0.196705356,0.73324905,1.128979514,2.043642892,2.571742331,0.012263804,0.059558733,0.115628463,0.464543511,0.769074422,1.707227325,2.293825897
4586,KUJFUS_clean,,,,,,,,0.002054946,0.010739446,0.02123575,0.107459168,0.211730033,0.925384559,2.177974177,,,,,,,
4587,KUJMEJ_clean,0.006526112,0.032904096,0.065142829,0.320115846,0.622191087,2.503774061,4.878181026,0.004217669,0.021106825,0.041980773,0.209390058,0.411804884,1.733036707,3.821054362,0.002916512,0.014639856,0.028880493,0.144053147,0.285295131,1.251854687,2.966353613
